datetime_utc,date,lat,lon,pm2_5,pm10,co,no,no2,o3,so2,nh3,ow_aqi_1to5,source,city
2024-03-01T15:00:00Z,2024-03-01,24.8607,67.0011,5.71,9.21,420.57,0.0,12.34,87.26,3.58,2.66,2.0,openweather,Karachi
2024-03-01T16:00:00Z,2024-03-01,24.8607,67.0011,7.31,10.94,393.87,0.0,8.91,90.84,3.16,2.53,2.0,openweather,Karachi
2024-03-01T17:00:00Z,2024-03-01,24.8607,67.0011,8.79,12.24,377.18,0.0,6.51,100.14,2.71,2.15,3.0,openweather,Karachi
2024-03-01T18:00:00Z,2024-03-01,24.8607,67.0011,8.82,12.44,363.83,0.0,5.14,103.0,2.32,1.92,3.0,openweather,Karachi
2024-03-01T19:00:00Z,2024-03-01,24.8607,67.0011,6.95,11.09,347.14,0.0,4.54,101.57,2.09,1.63,3.0,openweather,Karachi
2024-03-01T20:00:00Z,2024-03-01,24.8607,67.0011,6.79,11.7,337.12,0.0,3.81,103.0,2.06,1.49,3.0,openweather,Karachi
2024-03-01T21:00:00Z,2024-03-01,24.8607,67.0011,8.22,16.27,337.12,0.0,2.59,103.0,1.73,1.73,3.0,openweather,Karachi
2024-03-01T22:00:00Z,2024-03-01,24.8607,67.0011,8.58,23.91,337.12,0.0,3.34,92.98,2.32,3.04,2.0,openweather,Karachi
2024-03-01T23:00:00Z,2024-03-01,24.8607,67.0011,8.19,27.7,323.77,0.0,3.56,84.4,2.95,3.7,2.0,openweather,Karachi
2024-03-02T00:00:00Z,2024-03-02,24.8607,67.0011,8.26,28.96,327.11,0.0,4.07,80.11,4.23,4.31,2.0,openweather,Karachi
2024-03-02T01:00:00Z,2024-03-02,24.8607,67.0011,8.61,29.11,350.48,0.0,5.1,77.96,5.6,4.75,2.0,openweather,Karachi
2024-03-02T02:00:00Z,2024-03-02,24.8607,67.0011,9.54,28.62,400.54,0.0,7.2,77.25,7.09,5.38,2.0,openweather,Karachi
2024-03-02T03:00:00Z,2024-03-02,24.8607,67.0011,10.65,27.65,480.65,0.3,11.31,76.53,9.06,6.02,2.0,openweather,Karachi
2024-03-02T04:00:00Z,2024-03-02,24.8607,67.0011,10.62,26.13,520.71,1.82,13.02,81.54,10.85,5.95,2.0,openweather,Karachi
2024-03-02T05:00:00Z,2024-03-02,24.8607,67.0011,10.08,26.05,487.33,2.26,10.45,90.84,11.32,5.38,2.0,openweather,Karachi
2024-03-02T06:00:00Z,2024-03-02,24.8607,67.0011,9.65,26.68,420.57,1.72,7.37,103.0,10.73,4.43,3.0,openweather,Karachi
2024-03-02T07:00:00Z,2024-03-02,24.8607,67.0011,8.51,24.55,370.5,1.12,4.97,113.01,7.87,3.2,3.0,openweather,Karachi
2024-03-02T08:00:00Z,2024-03-02,24.8607,67.0011,7.85,22.8,360.49,0.95,4.41,117.3,5.48,2.75,3.0,openweather,Karachi
2024-03-02T09:00:00Z,2024-03-02,24.8607,67.0011,7.25,21.63,357.15,0.95,4.46,117.3,3.99,2.53,3.0,openweather,Karachi
2024-03-02T10:00:00Z,2024-03-02,24.8607,67.0011,6.54,21.28,340.46,0.86,4.16,114.44,2.89,2.15,3.0,openweather,Karachi
2024-03-02T11:00:00Z,2024-03-02,24.8607,67.0011,6.54,23.95,327.11,0.79,4.16,110.15,2.41,1.85,3.0,openweather,Karachi
2024-03-02T12:00:00Z,2024-03-02,24.8607,67.0011,6.78,27.24,330.45,0.67,4.54,105.86,2.12,1.69,3.0,openweather,Karachi
2024-03-02T13:00:00Z,2024-03-02,24.8607,67.0011,6.75,27.5,347.14,0.41,6.17,103.0,2.06,1.82,3.0,openweather,Karachi
2024-03-02T14:00:00Z,2024-03-02,24.8607,67.0011,6.6,26.02,357.15,0.03,7.11,103.0,2.09,2.15,3.0,openweather,Karachi
2024-03-02T15:00:00Z,2024-03-02,24.8607,67.0011,6.81,25.86,353.81,0.0,6.08,105.86,2.06,2.44,3.0,openweather,Karachi
2024-03-02T16:00:00Z,2024-03-02,24.8607,67.0011,7.13,25.79,357.15,0.0,5.74,107.29,2.26,2.85,3.0,openweather,Karachi
2024-03-02T17:00:00Z,2024-03-02,24.8607,67.0011,6.74,23.95,350.48,0.0,5.1,107.29,2.32,3.07,3.0,openweather,Karachi
2024-03-02T18:00:00Z,2024-03-02,24.8607,67.0011,6.28,22.44,343.8,0.0,4.76,108.72,2.32,3.1,3.0,openweather,Karachi
2024-03-02T19:00:00Z,2024-03-02,24.8607,67.0011,6.05,21.93,343.8,0.0,5.27,107.29,2.83,3.32,3.0,openweather,Karachi
2024-03-02T20:00:00Z,2024-03-02,24.8607,67.0011,5.54,21.61,327.11,0.0,4.76,107.29,2.89,3.23,3.0,openweather,Karachi
2024-03-02T21:00:00Z,2024-03-02,24.8607,67.0011,6.02,23.46,320.43,0.0,3.98,108.72,3.01,3.55,3.0,openweather,Karachi
2024-03-02T22:00:00Z,2024-03-02,24.8607,67.0011,6.37,25.18,313.76,0.0,3.43,110.15,2.89,3.74,3.0,openweather,Karachi
2024-03-02T23:00:00Z,2024-03-02,24.8607,67.0011,6.68,26.19,317.1,0.0,3.51,111.58,3.16,3.93,3.0,openweather,Karachi
2024-03-03T00:00:00Z,2024-03-03,24.8607,67.0011,7.06,27.28,327.11,0.0,3.94,111.58,3.73,4.31,3.0,openweather,Karachi
2024-03-03T01:00:00Z,2024-03-03,24.8607,67.0011,7.77,28.98,347.14,0.0,5.01,110.15,4.71,4.88,3.0,openweather,Karachi
2024-03-03T02:00:00Z,2024-03-03,24.8607,67.0011,9.67,32.13,413.89,0.0,7.8,107.29,6.14,6.02,3.0,openweather,Karachi
2024-03-03T03:00:00Z,2024-03-03,24.8607,67.0011,12.87,36.3,540.73,0.3,14.05,103.0,8.46,7.54,3.0,openweather,Karachi
2024-03-03T04:00:00Z,2024-03-03,24.8607,67.0011,15.94,41.04,647.54,2.26,19.19,98.71,12.87,8.61,2.0,openweather,Karachi
2024-03-03T05:00:00Z,2024-03-03,24.8607,67.0011,16.95,43.27,627.52,3.49,17.65,100.14,17.4,8.87,3.0,openweather,Karachi
2024-03-03T06:00:00Z,2024-03-03,24.8607,67.0011,17.98,44.88,567.44,3.32,14.57,107.29,20.27,8.61,3.0,openweather,Karachi
2024-03-03T07:00:00Z,2024-03-03,24.8607,67.0011,15.26,38.9,453.95,2.26,10.11,118.73,19.79,5.76,3.0,openweather,Karachi
2024-03-03T08:00:00Z,2024-03-03,24.8607,67.0011,15.25,36.09,427.25,1.76,8.57,128.75,18.84,4.62,3.0,openweather,Karachi
2024-03-03T09:00:00Z,2024-03-03,24.8607,67.0011,15.45,34.59,423.91,1.54,8.23,138.76,17.88,4.37,3.0,openweather,Karachi
2024-03-03T10:00:00Z,2024-03-03,24.8607,67.0011,13.82,31.66,397.21,1.29,7.54,140.19,15.5,3.89,4.0,openweather,Karachi
2024-03-03T11:00:00Z,2024-03-03,24.8607,67.0011,11.43,29.51,387.19,1.19,7.63,133.04,11.21,3.58,3.0,openweather,Karachi
2024-03-03T12:00:00Z,2024-03-03,24.8607,67.0011,8.97,27.07,393.87,1.09,8.48,120.16,6.91,3.39,3.0,openweather,Karachi
2024-03-03T13:00:00Z,2024-03-03,24.8607,67.0011,8.09,25.18,433.92,0.73,12.0,107.29,5.25,3.74,3.0,openweather,Karachi
2024-03-03T14:00:00Z,2024-03-03,24.8607,67.0011,8.29,24.03,453.95,0.05,14.05,100.14,4.71,4.24,3.0,openweather,Karachi
2024-03-03T15:00:00Z,2024-03-03,24.8607,67.0011,8.65,23.68,440.6,0.0,12.17,101.57,4.35,4.43,3.0,openweather,Karachi
2024-03-03T16:00:00Z,2024-03-03,24.8607,67.0011,24.98,43.22,881.2,0.0,30.85,79.39,7.27,12.79,2.0,openweather,Karachi
2024-03-03T17:00:00Z,2024-03-03,24.8607,67.0011,43.51,64.57,1241.68,0.0,43.87,60.08,9.42,20.77,3.0,openweather,Karachi
2024-03-03T18:00:00Z,2024-03-03,24.8607,67.0011,51.74,73.95,1375.2,0.0,46.61,55.07,9.78,24.32,4.0,openweather,Karachi
2024-03-03T19:00:00Z,2024-03-03,24.8607,67.0011,46.74,68.58,1308.44,0.0,45.24,54.36,8.82,22.55,3.0,openweather,Karachi
2024-03-03T20:00:00Z,2024-03-03,24.8607,67.0011,34.43,54.34,1081.47,0.0,38.04,59.37,7.63,19.25,3.0,openweather,Karachi
2024-03-03T21:00:00Z,2024-03-03,24.8607,67.0011,33.12,53.74,961.3,0.0,31.19,62.23,9.06,20.77,3.0,openweather,Karachi
2024-03-03T22:00:00Z,2024-03-03,24.8607,67.0011,31.85,53.68,841.14,0.0,23.99,60.8,9.66,21.03,3.0,openweather,Karachi
2024-03-03T23:00:00Z,2024-03-03,24.8607,67.0011,35.39,58.14,854.49,0.0,23.31,52.93,10.25,21.53,3.0,openweather,Karachi
2024-03-04T00:00:00Z,2024-03-04,24.8607,67.0011,44.16,68.76,1001.36,0.0,27.42,42.92,11.68,20.52,3.0,openweather,Karachi
2024-03-04T01:00:00Z,2024-03-04,24.8607,67.0011,57.54,85.98,1255.04,0.03,37.01,30.04,13.71,19.76,4.0,openweather,Karachi
2024-03-04T02:00:00Z,2024-03-04,24.8607,67.0011,87.26,120.94,1922.61,1.68,61.01,10.55,17.64,25.33,5.0,openweather,Karachi
2024-03-04T03:00:00Z,2024-03-04,24.8607,67.0011,165.54,209.57,3685.0,41.13,84.31,2.84,25.99,42.05,5.0,openweather,Karachi
2024-03-04T04:00:00Z,2024-03-04,24.8607,67.0011,259.82,319.21,6195.07,116.23,100.08,8.85,36.72,64.34,5.0,openweather,Karachi
2024-03-04T05:00:00Z,2024-03-04,24.8607,67.0011,304.38,375.41,7263.18,134.11,134.35,18.6,43.87,82.08,5.0,openweather,Karachi
2024-03-04T06:00:00Z,2024-03-04,24.8607,67.0011,314.97,393.67,6782.53,82.25,171.36,50.78,48.16,82.08,5.0,openweather,Karachi
2024-03-04T07:00:00Z,2024-03-04,24.8607,67.0011,71.1,99.51,1588.82,9.28,47.3,128.75,36.24,19.76,4.0,openweather,Karachi
2024-03-04T08:00:00Z,2024-03-04,24.8607,67.0011,56.86,79.57,1068.12,4.53,28.79,155.93,33.38,12.16,4.0,openweather,Karachi
2024-03-04T09:00:00Z,2024-03-04,24.8607,67.0011,67.61,91.48,1041.41,3.46,27.08,178.81,38.62,10.39,4.0,openweather,Karachi
2024-03-04T10:00:00Z,2024-03-04,24.8607,67.0011,82.86,107.21,1028.06,2.6,25.7,203.13,39.58,8.74,5.0,openweather,Karachi
2024-03-04T11:00:00Z,2024-03-04,24.8607,67.0011,96.6,118.86,1001.36,1.59,22.62,226.02,32.42,7.79,5.0,openweather,Karachi
2024-03-04T12:00:00Z,2024-03-04,24.8607,67.0011,89.55,108.34,894.55,0.82,18.51,226.02,22.41,7.16,5.0,openweather,Karachi
2024-03-04T13:00:00Z,2024-03-04,24.8607,67.0011,66.77,83.01,781.06,0.29,18.68,203.13,16.45,6.97,5.0,openweather,Karachi
2024-03-04T14:00:00Z,2024-03-04,24.8607,67.0011,54.33,70.16,774.38,0.01,20.05,181.67,15.97,7.98,5.0,openweather,Karachi
2024-03-04T15:00:00Z,2024-03-04,24.8607,67.0011,48.88,65.57,807.76,0.0,20.91,167.37,18.12,9.75,4.0,openweather,Karachi
2024-03-04T16:00:00Z,2024-03-04,24.8607,67.0011,73.24,95.64,1535.42,0.0,54.15,107.29,20.5,23.31,4.0,openweather,Karachi
2024-03-04T17:00:00Z,2024-03-04,24.8607,67.0011,107.89,135.54,2349.85,0.08,87.05,38.98,22.65,41.04,5.0,openweather,Karachi
2024-03-04T18:00:00Z,2024-03-04,24.8607,67.0011,126.39,158.24,2723.69,3.24,91.85,6.62,22.89,53.7,5.0,openweather,Karachi
2024-03-04T19:00:00Z,2024-03-04,24.8607,67.0011,116.68,151.2,2643.59,10.39,80.88,0.63,20.5,54.21,5.0,openweather,Karachi
2024-03-04T20:00:00Z,2024-03-04,24.8607,67.0011,95.45,131.12,2243.04,10.28,70.6,0.54,17.88,44.08,5.0,openweather,Karachi
2024-03-04T21:00:00Z,2024-03-04,24.8607,67.0011,72.82,106.14,1575.47,0.85,51.41,19.85,15.02,33.94,4.0,openweather,Karachi
2024-03-04T22:00:00Z,2024-03-04,24.8607,67.0011,53.1,84.44,1001.36,0.0,23.65,67.23,12.64,25.84,4.0,openweather,Karachi
2024-03-04T23:00:00Z,2024-03-04,24.8607,67.0011,41.88,74.74,781.06,0.0,15.25,90.12,12.04,21.53,3.0,openweather,Karachi
2024-03-05T00:00:00Z,2024-03-05,24.8607,67.0011,35.61,67.18,694.27,0.0,13.54,95.84,11.92,19.51,3.0,openweather,Karachi
2024-03-05T01:00:00Z,2024-03-05,24.8607,67.0011,30.88,59.83,660.9,0.0,14.39,92.98,12.28,18.49,3.0,openweather,Karachi
2024-03-05T02:00:00Z,2024-03-05,24.8607,67.0011,36.35,64.78,867.84,0.0,23.31,81.54,14.42,21.28,3.0,openweather,Karachi
2024-03-05T03:00:00Z,2024-03-05,24.8607,67.0011,55.3,87.11,1468.66,1.36,47.3,58.65,18.84,28.88,4.0,openweather,Karachi
2024-03-05T04:00:00Z,2024-03-05,24.8607,67.0011,64.99,99.47,1922.61,10.62,58.95,52.21,22.17,32.42,4.0,openweather,Karachi
2024-03-05T05:00:00Z,2024-03-05,24.8607,67.0011,64.94,99.42,1789.09,12.07,52.78,73.67,24.8,30.91,4.0,openweather,Karachi
2024-03-05T06:00:00Z,2024-03-05,24.8607,67.0011,65.41,98.27,1455.31,6.98,39.07,115.87,28.13,27.11,4.0,openweather,Karachi
2024-03-05T07:00:00Z,2024-03-05,24.8607,67.0011,32.42,60.03,687.6,2.29,15.42,141.62,21.46,12.79,4.0,openweather,Karachi
2024-03-05T08:00:00Z,2024-03-05,24.8607,67.0011,28.09,55.64,600.81,2.04,13.71,147.34,23.6,10.64,4.0,openweather,Karachi
2024-03-05T09:00:00Z,2024-03-05,24.8607,67.0011,28.19,56.85,600.81,2.15,14.91,154.5,29.33,10.26,4.0,openweather,Karachi
2024-03-05T10:00:00Z,2024-03-05,24.8607,67.0011,41.58,74.43,921.25,4.25,30.16,150.2,39.58,13.05,4.0,openweather,Karachi
2024-03-05T11:00:00Z,2024-03-05,24.8607,67.0011,61.47,100.39,1482.01,6.98,53.47,135.9,50.07,18.24,4.0,openweather,Karachi
2024-03-05T12:00:00Z,2024-03-05,24.8607,67.0011,74.95,118.99,2002.72,8.16,78.14,111.58,59.13,23.05,4.0,openweather,Karachi
2024-03-05T13:00:00Z,2024-03-05,24.8607,67.0011,85.48,133.24,2616.88,5.59,115.16,66.52,65.8,28.12,5.0,openweather,Karachi
2024-03-05T14:00:00Z,2024-03-05,24.8607,67.0011,93.97,143.35,2990.72,0.37,135.72,34.69,64.85,33.44,5.0,openweather,Karachi
2024-03-05T15:00:00Z,2024-03-05,24.8607,67.0011,92.82,140.09,2643.59,0.0,108.3,45.78,51.5,35.97,5.0,openweather,Karachi
2024-03-05T16:00:00Z,2024-03-05,24.8607,67.0011,109.64,156.92,2696.99,0.08,100.08,38.27,40.05,44.08,5.0,openweather,Karachi
2024-03-05T17:00:00Z,2024-03-05,24.8607,67.0011,166.66,219.53,3738.4,2.77,124.75,7.42,38.62,61.3,5.0,openweather,Karachi
2024-03-05T18:00:00Z,2024-03-05,24.8607,67.0011,202.0,255.58,4219.06,12.41,122.01,0.57,38.15,69.92,5.0,openweather,Karachi
2024-03-05T19:00:00Z,2024-03-05,24.8607,67.0011,189.85,238.54,4058.84,19.45,109.67,0.08,34.33,64.85,5.0,openweather,Karachi
2024-03-05T20:00:00Z,2024-03-05,24.8607,67.0011,134.96,174.34,3124.24,9.39,93.22,1.5,27.18,47.62,5.0,openweather,Karachi
2024-03-05T21:00:00Z,2024-03-05,24.8607,67.0011,93.04,126.59,2082.82,0.27,61.69,25.03,21.7,35.97,5.0,openweather,Karachi
2024-03-05T22:00:00Z,2024-03-05,24.8607,67.0011,76.7,107.33,1495.36,0.0,35.64,55.07,18.84,31.41,5.0,openweather,Karachi
2024-03-05T23:00:00Z,2024-03-05,24.8607,67.0011,76.03,105.85,1321.79,0.0,28.45,64.37,18.12,30.91,5.0,openweather,Karachi
2024-03-06T00:00:00Z,2024-03-06,24.8607,67.0011,80.33,110.39,1335.14,0.0,28.45,64.37,18.36,31.66,5.0,openweather,Karachi
2024-03-06T01:00:00Z,2024-03-06,24.8607,67.0011,87.06,118.63,1468.66,0.0,33.59,60.8,19.55,33.44,5.0,openweather,Karachi
2024-03-06T02:00:00Z,2024-03-06,24.8607,67.0011,106.28,142.39,1922.61,0.0,52.09,48.64,22.89,39.52,5.0,openweather,Karachi
2024-03-06T03:00:00Z,2024-03-06,24.8607,67.0011,152.36,199.87,3070.83,5.36,94.59,20.21,30.04,54.21,5.0,openweather,Karachi
2024-03-06T04:00:00Z,2024-03-06,24.8607,67.0011,177.09,237.4,3898.62,32.19,106.93,24.68,35.76,60.8,5.0,openweather,Karachi
2024-03-06T05:00:00Z,2024-03-06,24.8607,67.0011,188.8,257.26,4112.24,40.23,113.79,43.63,40.05,60.29,5.0,openweather,Karachi
2024-03-06T06:00:00Z,2024-03-06,24.8607,67.0011,197.32,267.4,3685.0,25.26,109.67,91.55,45.78,55.22,5.0,openweather,Karachi
2024-03-06T07:00:00Z,2024-03-06,24.8607,67.0011,230.42,304.46,3738.4,16.99,113.79,150.2,58.17,51.17,5.0,openweather,Karachi
2024-03-06T08:00:00Z,2024-03-06,24.8607,67.0011,308.0,393.24,4646.3,17.43,146.69,194.55,72.48,52.18,5.0,openweather,Karachi
2024-03-06T09:00:00Z,2024-03-06,24.8607,67.0011,351.78,445.91,4913.33,15.65,164.51,234.6,75.34,47.62,5.0,openweather,Karachi
2024-03-06T10:00:00Z,2024-03-06,24.8607,67.0011,301.43,387.67,3791.81,11.85,143.95,243.19,64.85,34.45,5.0,openweather,Karachi
2024-03-06T11:00:00Z,2024-03-06,24.8607,67.0011,196.82,264.44,2296.45,7.1,93.22,214.58,49.11,20.27,5.0,openweather,Karachi
2024-03-06T12:00:00Z,2024-03-06,24.8607,67.0011,120.39,174.74,1335.14,3.13,52.78,188.83,36.72,12.03,5.0,openweather,Karachi
2024-03-06T13:00:00Z,2024-03-06,24.8607,67.0011,84.49,130.24,774.38,0.51,24.33,191.69,29.33,7.85,5.0,openweather,Karachi
2024-03-06T14:00:00Z,2024-03-06,24.8607,67.0011,76.52,118.95,714.3,0.02,20.39,180.24,25.27,7.92,5.0,openweather,Karachi
2024-03-06T15:00:00Z,2024-03-06,24.8607,67.0011,73.37,113.82,634.19,0.0,13.88,180.24,21.93,7.66,5.0,openweather,Karachi
2024-03-06T16:00:00Z,2024-03-06,24.8607,67.0011,76.05,116.39,720.98,0.0,16.79,171.66,20.03,9.5,5.0,openweather,Karachi
2024-03-06T17:00:00Z,2024-03-06,24.8607,67.0011,83.81,125.14,841.14,0.0,20.73,165.94,19.07,11.91,5.0,openweather,Karachi
2024-03-06T18:00:00Z,2024-03-06,24.8607,67.0011,92.52,134.34,921.25,0.0,21.93,165.94,17.4,13.93,5.0,openweather,Karachi
2024-03-06T19:00:00Z,2024-03-06,24.8607,67.0011,94.85,135.81,961.3,0.0,24.33,157.36,15.02,14.82,5.0,openweather,Karachi
2024-03-06T20:00:00Z,2024-03-06,24.8607,67.0011,87.57,124.32,934.6,0.0,25.7,141.62,12.28,14.57,5.0,openweather,Karachi
2024-03-06T21:00:00Z,2024-03-06,24.8607,67.0011,74.4,105.55,881.2,0.0,22.62,123.02,10.25,14.57,4.0,openweather,Karachi
2024-03-06T22:00:00Z,2024-03-06,24.8607,67.0011,58.9,85.23,787.73,0.0,17.99,107.29,8.58,13.68,4.0,openweather,Karachi
2024-03-06T23:00:00Z,2024-03-06,24.8607,67.0011,49.53,72.86,734.33,0.0,15.94,97.27,8.11,12.79,3.0,openweather,Karachi
2024-03-07T00:00:00Z,2024-03-07,24.8607,67.0011,48.55,70.85,754.36,0.0,16.96,91.55,8.94,12.67,3.0,openweather,Karachi
2024-03-07T01:00:00Z,2024-03-07,24.8607,67.0011,52.76,75.88,867.84,0.0,21.76,84.4,10.61,13.68,4.0,openweather,Karachi
2024-03-07T02:00:00Z,2024-03-07,24.8607,67.0011,67.75,95.19,1241.68,0.0,37.01,67.95,13.11,18.75,4.0,openweather,Karachi
2024-03-07T03:00:00Z,2024-03-07,24.8607,67.0011,106.88,144.36,2269.74,5.87,77.46,30.4,18.6,31.41,5.0,openweather,Karachi
2024-03-07T04:00:00Z,2024-03-07,24.8607,67.0011,164.18,213.67,4005.43,50.96,101.45,20.03,27.66,48.64,5.0,openweather,Karachi
2024-03-07T05:00:00Z,2024-03-07,24.8607,67.0011,212.77,269.85,5073.55,72.42,124.75,30.04,34.33,61.3,5.0,openweather,Karachi
2024-03-07T06:00:00Z,2024-03-07,24.8607,67.0011,236.88,294.54,4806.52,44.7,138.46,70.81,37.19,59.78,5.0,openweather,Karachi
2024-03-07T07:00:00Z,2024-03-07,24.8607,67.0011,198.79,246.64,3417.97,17.88,106.93,138.76,34.81,40.02,5.0,openweather,Karachi
2024-03-07T08:00:00Z,2024-03-07,24.8607,67.0011,195.17,238.24,3257.75,14.98,104.19,164.51,29.09,32.17,5.0,openweather,Karachi
2024-03-07T09:00:00Z,2024-03-07,24.8607,67.0011,178.56,218.14,2964.02,13.86,98.71,167.37,24.08,26.35,5.0,openweather,Karachi
2024-03-07T10:00:00Z,2024-03-07,24.8607,67.0011,109.82,140.21,2002.72,11.4,71.97,138.76,20.5,17.23,5.0,openweather,Karachi
2024-03-07T11:00:00Z,2024-03-07,24.8607,67.0011,69.78,95.2,1361.85,8.38,51.41,117.3,30.99,10.01,4.0,openweather,Karachi
2024-03-07T12:00:00Z,2024-03-07,24.8607,67.0011,59.03,83.79,1014.71,4.97,41.81,120.16,41.01,5.13,4.0,openweather,Karachi
2024-03-07T13:00:00Z,2024-03-07,24.8607,67.0011,51.84,75.21,894.55,2.21,41.81,114.44,39.1,2.6,4.0,openweather,Karachi
2024-03-07T14:00:00Z,2024-03-07,24.8607,67.0011,47.73,70.04,847.82,0.14,41.13,101.57,32.9,2.47,3.0,openweather,Karachi
2024-03-07T15:00:00Z,2024-03-07,24.8607,67.0011,41.37,62.79,667.57,0.0,27.42,105.86,25.51,3.17,3.0,openweather,Karachi
2024-03-07T16:00:00Z,2024-03-07,24.8607,67.0011,35.72,57.28,634.19,0.0,22.28,103.0,17.64,5.45,3.0,openweather,Karachi
2024-03-07T17:00:00Z,2024-03-07,24.8607,67.0011,38.86,62.99,754.36,0.0,25.7,90.12,12.4,8.61,3.0,openweather,Karachi
2024-03-07T18:00:00Z,2024-03-07,24.8607,67.0011,49.31,76.1,1028.06,0.0,34.27,74.39,10.85,12.79,3.0,openweather,Karachi
2024-03-07T19:00:00Z,2024-03-07,24.8607,67.0011,68.96,98.88,1588.82,0.02,58.26,43.63,11.8,17.73,4.0,openweather,Karachi
2024-03-07T20:00:00Z,2024-03-07,24.8607,67.0011,79.68,108.58,1976.01,0.78,78.83,14.84,12.04,17.99,5.0,openweather,Karachi
2024-03-07T21:00:00Z,2024-03-07,24.8607,67.0011,88.96,116.03,2109.53,3.46,78.14,3.04,13.23,19.25,5.0,openweather,Karachi
2024-03-07T22:00:00Z,2024-03-07,24.8607,67.0011,90.84,116.86,1949.31,3.69,63.75,2.17,14.31,20.52,5.0,openweather,Karachi
2024-03-07T23:00:00Z,2024-03-07,24.8607,67.0011,94.16,120.26,1842.5,1.9,56.89,4.16,15.97,21.79,5.0,openweather,Karachi
2024-03-08T00:00:00Z,2024-03-08,24.8607,67.0011,109.43,139.18,2029.42,1.15,60.32,6.08,19.31,26.35,5.0,openweather,Karachi
2024-03-08T01:00:00Z,2024-03-08,24.8607,67.0011,115.71,151.54,2162.93,1.54,63.75,5.54,20.5,34.45,5.0,openweather,Karachi
2024-03-08T02:00:00Z,2024-03-08,24.8607,67.0011,129.78,170.8,2643.59,8.61,71.97,1.17,23.13,45.09,5.0,openweather,Karachi
2024-03-08T03:00:00Z,2024-03-08,24.8607,67.0011,195.81,249.43,4432.68,48.73,94.59,2.95,31.95,66.88,5.0,openweather,Karachi
2024-03-08T04:00:00Z,2024-03-08,24.8607,67.0011,248.51,319.1,6301.88,102.82,122.01,11.44,41.48,81.06,5.0,openweather,Karachi
2024-03-08T05:00:00Z,2024-03-08,24.8607,67.0011,265.1,351.64,6835.94,106.39,153.54,25.39,46.73,81.06,5.0,openweather,Karachi
2024-03-08T06:00:00Z,2024-03-08,24.8607,67.0011,263.43,359.62,5981.45,59.01,175.48,68.66,46.25,72.96,5.0,openweather,Karachi
2024-03-08T07:00:00Z,2024-03-08,24.8607,67.0011,277.29,386.53,5020.14,25.03,163.14,154.5,44.35,60.8,5.0,openweather,Karachi
2024-03-08T08:00:00Z,2024-03-08,24.8607,67.0011,325.66,452.99,4753.11,15.2,153.54,246.05,37.67,51.68,5.0,openweather,Karachi
2024-03-08T09:00:00Z,2024-03-08,24.8607,67.0011,307.61,436.64,4112.24,10.28,131.61,294.69,30.04,38.5,5.0,openweather,Karachi
2024-03-08T10:00:00Z,2024-03-08,24.8607,67.0011,212.11,309.91,2830.51,8.05,101.45,263.21,23.37,24.32,5.0,openweather,Karachi
2024-03-08T11:00:00Z,2024-03-08,24.8607,67.0011,126.82,188.17,1735.69,5.53,68.55,214.58,25.27,14.82,5.0,openweather,Karachi
2024-03-08T12:00:00Z,2024-03-08,24.8607,67.0011,86.88,129.54,1174.93,2.99,49.35,194.55,31.47,9.63,5.0,openweather,Karachi
2024-03-08T13:00:00Z,2024-03-08,24.8607,67.0011,64.62,93.62,794.41,0.68,32.9,188.83,39.58,5.45,5.0,openweather,Karachi
2024-03-08T14:00:00Z,2024-03-08,24.8607,67.0011,69.61,97.25,867.84,0.02,36.67,173.09,40.05,5.7,4.0,openweather,Karachi
2024-03-08T15:00:00Z,2024-03-08,24.8607,67.0011,71.32,97.51,881.2,0.0,34.62,163.08,35.76,7.22,4.0,openweather,Karachi
2024-03-08T16:00:00Z,2024-03-08,24.8607,67.0011,75.24,101.06,1081.47,0.0,40.1,137.33,29.09,12.03,5.0,openweather,Karachi
2024-03-08T17:00:00Z,2024-03-08,24.8607,67.0011,89.76,117.83,1482.01,0.0,51.41,108.72,24.56,20.77,5.0,openweather,Karachi
2024-03-08T18:00:00Z,2024-03-08,24.8607,67.0011,113.39,144.4,2002.72,0.0,65.8,80.11,22.65,30.15,5.0,openweather,Karachi
2024-03-08T19:00:00Z,2024-03-08,24.8607,67.0011,122.14,152.46,2296.45,0.0,78.14,53.64,20.03,30.91,5.0,openweather,Karachi
2024-03-08T20:00:00Z,2024-03-08,24.8607,67.0011,100.96,125.51,2029.42,0.0,71.97,41.48,15.26,21.03,5.0,openweather,Karachi
2024-03-08T21:00:00Z,2024-03-08,24.8607,67.0011,76.94,97.02,1495.36,0.0,47.98,47.92,11.21,13.55,5.0,openweather,Karachi
2024-03-08T22:00:00Z,2024-03-08,24.8607,67.0011,61.55,80.43,1068.12,0.0,29.47,56.51,8.94,10.77,4.0,openweather,Karachi
2024-03-08T23:00:00Z,2024-03-08,24.8607,67.0011,59.43,79.64,974.66,0.0,25.02,57.22,9.06,10.39,4.0,openweather,Karachi
2024-03-09T00:00:00Z,2024-03-09,24.8607,67.0011,65.29,88.8,1054.76,0.0,26.73,52.21,10.25,11.15,4.0,openweather,Karachi
2024-03-09T01:00:00Z,2024-03-09,24.8607,67.0011,68.86,96.69,1174.93,0.0,30.16,45.42,11.44,14.44,4.0,openweather,Karachi
